File Name,Freq_1 (Hz),Freq_2 (Hz),Freq_3 (Hz),Freq_4 (Hz),Freq_5 (Hz),Freq_6 (Hz),Freq_7 (Hz),Freq_8 (Hz),Freq_9 (Hz),Freq_10 (Hz),Freq_11 (Hz),Freq_12 (Hz),Time (s)
rand_0379.stp,71064.43,71120.16,95060.84,170668.2,178782.0,178953.2,207965.9,208113.5,334689.2,334709.9,341129.4,355208.8,9.03
rand_0380.stp,18494.16,18516.57,25853.73,33502.44,33520.32,42700.58,52799.93,52903.81,64618.46,69814.6,70636.89,70767.4,19.58
rand_0381.stp,17565.35,17575.61,24675.97,33377.94,33412.36,41261.07,51205.15,51226.4,64059.97,69039.67,69079.19,69453.82,41.91
rand_0382.stp,16173.83,16176.69,22625.96,33543.66,33556.6,38718.14,48088.13,48586.17,64842.04,67977.47,68015.45,68818.76,27.03
rand_0383.stp,27518.04,27521.77,38043.36,56955.77,57010.61,65296.03,80141.91,80163.01,111124.8,114737.5,114818.7,115585.7,17.38
rand_0384.stp,30670.51,30695.67,41520.3,70328.27,70372.18,73164.97,89507.44,89555.35,138264.7,140808.1,141278.6,141366.4,14.21
rand_0385.stp,28914.36,28917.33,40541.03,57121.21,57351.07,69155.62,84889.95,84919.77,111830.5,115529.4,115767.1,119086.3,14.29
rand_0386.stp,36718.62,36749.98,49378.91,87060.87,90525.01,90562.04,107697.7,107753.2,172805.2,174357.5,174384.3,179745.9,11.78
rand_0387.stp,69409.59,69467.89,92099.56,166880.6,177043.9,177180.1,203138.6,203204.5,327605.0,328202.3,338458.3,353836.6,11.03
rand_0388.stp,28441.48,28455.62,39249.93,56069.8,56115.9,66976.35,82767.04,82806.12,109733.9,116569.2,116663.4,117597.9,17.92
rand_0389.stp,16254.93,16257.59,22654.73,33391.61,33425.81,38609.8,48161.75,48172.23,64853.1,68332.77,68347.56,68857.67,18.40
rand_0390.stp,23295.19,23304.09,31745.01,46692.9,46696.92,54642.3,67849.14,67879.3,91647.86,98308.84,98566.51,98687.74,23.27
rand_0391.stp,59891.77,59934.86,80802.62,138312.1,138387.5,142125.4,173946.4,174022.4,271072.0,277999.7,278009.1,279417.7,13.70
rand_0392.stp,34294.58,34298.56,46222.2,84836.73,90116.06,90387.43,104268.2,104571.5,173128.7,173692.2,174558.7,177468.1,19.96
rand_0393.stp,50205.25,50264.49,67441.45,109247.5,109307.7,118159.0,146673.3,146753.9,221498.2,225708.0,231299.2,231466.9,12.46
rand_0394.stp,49647.58,49680.23,65893.17,109383.9,109438.1,116258.6,143723.5,143744.7,222437.7,224526.8,229129.8,229167.6,12.58
rand_0395.stp,29392.99,29408.36,40644.33,56418.28,56448.13,68245.13,84322.35,84348.11,110047.5,116830.9,116895.0,117231.7,11.37
rand_0396.stp,32469.02,32750.66,44772.94,70297.39,71428.04,77325.76,94143.81,94778.55,140876.5,141614.3,141701.5,141909.2,12.39
rand_0397.stp,50246.65,50527.14,66103.69,124315.0,133362.7,133834.7,153892.7,154532.2,259352.9,259543.0,267368.0,273667.5,12.92
rand_0398.stp,59540.55,59545.42,79363.87,136064.6,136269.5,139388.1,170580.3,170713.0,267922.1,270262.9,270348.5,275959.2,12.49
rand_0399.stp,66243.43,66291.93,88282.24,162539.9,176696.2,176884.9,198666.1,200173.1,326311.9,326939.0,338009.5,348914.1,16.44
rand_0400.stp,60171.96,60206.46,78867.21,151107.1,172509.8,172722.5,185360.5,185378.5,312546.9,312629.5,333565.1,344337.5,14.52
rand_0401.stp,35888.07,35896.45,48091.24,86906.75,89972.27,89987.98,106815.2,106837.8,174535.1,174567.4,175216.2,180128.5,15.77
rand_0402.stp,49848.58,49888.69,67110.51,110916.5,111051.8,118608.9,146430.3,146461.7,224714.3,226406.0,230897.6,230960.2,15.41
rand_0403.stp,92951.81,93047.4,120109.9,211243.4,211540.2,212473.2,258864.3,258997.4,400922.3,400957.3,420592.0,435098.3,7.85
rand_0404.stp,20991.11,21018.97,29165.99,41111.04,41118.64,49708.35,61308.88,61338.85,78949.11,84482.86,84554.1,85415.87,19.85
rand_0405.stp,79876.24,79979.96,103695.8,196447.1,208406.6,208731.0,243707.4,244179.7,400239.8,401268.1,429156.1,438876.6,8.40
rand_0406.stp,22502.86,22690.67,31184.1,40793.86,40891.64,51771.6,64222.96,64289.16,78128.22,84676.18,85705.5,86161.21,19.27
rand_0407.stp,35756.35,35811.01,49170.2,89182.04,92109.61,92190.38,109631.9,109702.1,178585.1,178773.8,178882.3,182310.0,16.10
rand_0408.stp,27811.01,27825.6,38394.81,56989.55,57068.38,66026.69,81142.21,81183.39,111830.8,115912.7,116242.9,116980.0,16.90
rand_0409.stp,46323.7,46353.99,62137.13,108863.3,108927.1,112474.6,140081.5,140143.1,221540.7,224954.5,226779.0,226833.2,20.77
rand_0410.stp,49819.19,49837.86,65468.61,123990.3,133935.6,133970.4,152859.3,152962.3,257292.6,257782.8,266151.2,272612.8,13.35
rand_0411.stp,36277.33,36341.48,49685.21,89703.0,91915.07,92047.02,110186.9,110386.4,178413.0,179473.3,179640.1,182002.6,11.64
rand_0412.stp,77479.33,77675.85,99904.3,190546.9,208172.1,208534.4,236321.4,236634.4,393072.5,393261.8,422535.4,436373.2,8.33
rand_0413.stp,24892.9,24911.7,34618.37,47147.59,47180.6,58492.31,72198.1,72208.62,90716.8,97917.43,98018.83,98473.24,25.46
rand_0414.stp,72489.26,72506.35,95369.29,169491.4,174711.1,174973.3,205840.1,205887.1,324303.6,324346.4,335763.1,355505.3,9.68
rand_0415.stp,74983.12,75103.61,96279.42,186035.4,206534.9,207148.2,231123.3,231629.8,386853.0,388579.0,421164.0,434288.5,9.89
rand_0416.stp,27909.84,27918.86,39091.11,57147.78,57240.87,67374.8,82821.45,82848.03,111549.3,115094.3,115408.1,118486.9,17.78
rand_0417.stp,64674.35,64898.13,83895.96,156937.5,171437.3,173311.3,190451.4,190748.6,310500.9,310657.2,334001.0,353655.4,9.32
rand_0418.stp,68708.07,69098.1,93573.96,164805.2,176823.6,184615.8,198914.0,203908.8,304135.2,323680.8,334271.6,352495.2,11.78
rand_0419.stp,78635.4,78673.98,102074.2,193876.0,209929.8,210421.1,240119.1,240320.8,399635.7,399976.4,424169.1,438497.0,10.60
rand_0420.stp,16777.59,16787.99,23318.91,33931.31,34004.73,39495.83,48814.26,48915.78,66296.31,69219.8,69405.83,69477.8,31.87
rand_0421.stp,44655.16,44695.98,58203.06,106998.0,108043.3,108312.4,132519.8,133589.6,215957.4,217416.6,221129.2,223140.2,11.06
rand_0422.stp,98128.76,98168.95,130810.6,215968.4,216539.3,227132.1,278048.8,278623.7,431017.1,432617.1,433023.2,442519.1,8.28
rand_0423.stp,49311.9,49329.73,66363.78,109971.7,110045.0,117138.1,144854.6,144891.2,221973.2,224233.3,228570.7,229472.9,18.23
rand_0424.stp,58930.59,59015.38,77667.86,151324.4,174579.1,174828.5,186017.2,186070.2,318356.4,319542.0,338973.3,346423.8,15.53
rand_0425.stp,66933.31,66983.85,88311.46,162609.1,176327.4,176626.6,198295.1,198350.3,323436.5,323453.2,338090.7,353007.2,9.82
rand_0426.stp,30294.01,30307.51,42113.03,57041.89,57078.62,70768.43,86831.84,86890.08,111232.3,117959.4,118070.0,119215.4,15.78
rand_0427.stp,31430.17,31624.38,42793.53,68893.42,69698.03,75601.24,91667.74,91815.81,136365.8,140088.0,141991.5,143970.2,12.89
rand_0428.stp,60833.55,62411.3,79282.05,151791.5,173476.9,173791.3,185894.8,186928.2,313747.0,313997.3,337024.5,349523.7,13.17
rand_0429.stp,25736.72,25751.53,35638.91,47284.06,47366.52,59909.57,73992.51,74001.72,91842.05,99161.0,100130.0,100167.4,19.38
rand_0430.stp,72440.72,72621.48,91900.54,179469.2,203703.9,204990.4,222606.3,223616.0,374434.9,375395.6,416821.0,431608.5,8.50
rand_0431.stp,86053.45,86275.42,113173.5,209176.1,212515.3,213424.2,253716.3,255920.7,410557.1,414466.4,424775.5,439000.7,12.61
rand_0432.stp,22672.74,22680.19,31614.57,40498.94,40536.88,52530.29,64928.95,64939.88,76944.07,83663.42,85056.45,85095.79,23.93
rand_0433.stp,88294.44,88406.48,113531.9,204736.0,209335.0,209593.0,250204.2,250546.0,393705.2,393980.6,419281.0,433475.7,8.35
rand_0434.stp,67173.66,67216.96,89820.86,164059.4,175943.8,176164.5,200891.5,200988.5,328589.7,328763.9,338274.7,348982.8,15.50
rand_0435.stp,25664.96,25666.59,36103.46,47449.84,47462.96,60338.03,74257.89,74301.31,90113.16,96998.85,97135.24,97913.84,18.84
rand_0436.stp,23044.02,23060.86,31603.96,46855.82,46904.35,54345.87,67700.32,67800.6,91781.9,97574.65,97728.95,98104.24,14.54
rand_0437.stp,28964.4,28978.93,40182.99,55900.22,55913.22,67684.81,84308.92,84340.27,108903.8,116349.4,116483.1,117781.8,10.17
rand_0438.stp,17227.67,17241.61,24043.9,33388.08,33400.4,40195.47,50054.78,50066.86,64545.1,69144.33,69153.52,69294.79,23.22
rand_0439.stp,36570.64,36597.14,49654.79,89279.65,91814.62,91946.39,109358.7,109363.2,177058.4,179102.8,179146.3,180239.4,13.56
rand_0440.stp,20923.09,20934.5,28845.38,41046.98,41081.69,49145.15,60648.71,60666.61,79356.55,85114.46,85174.95,85351.73,19.15
rand_0441.stp,32178.35,32200.29,43651.32,70227.35,70242.16,75705.47,92704.15,92751.94,139429.2,139972.6,142712.6,142948.0,13.51
rand_0442.stp,92045.6,92476.22,119031.3,211147.9,211457.9,211510.9,258418.8,258564.6,401943.9,402002.0,422253.3,435563.7,7.21
rand_0443.stp,17504.22,17567.22,24102.05,33467.17,33649.25,40681.42,49829.29,49875.44,65303.33,69380.36,70360.41,70907.33,15.60
rand_0444.stp,84976.39,85059.05,109493.3,200648.6,210263.0,210366.6,245576.1,245699.9,393481.1,398780.4,418328.1,435336.8,11.61
rand_0445.stp,50477.73,50494.51,66891.2,125436.2,133732.4,133797.7,155008.0,155034.9,260184.6,260218.7,265923.8,271194.9,14.99
rand_0446.stp,31629.88,31660.02,43056.37,70126.53,70177.5,74830.74,91678.1,91700.49,138564.5,139551.7,141066.2,141253.7,19.48
rand_0447.stp,58227.49,58269.85,77857.61,135532.8,135614.7,138724.6,171051.7,171082.8,272689.0,274615.6,274745.7,277413.9,11.59
rand_0448.stp,33405.49,33408.37,45556.29,69982.01,70177.61,77813.05,95540.85,95594.03,139212.7,140340.2,143399.3,143454.4,12.35
rand_0449.stp,53674.78,53735.93,70775.98,129898.0,135389.8,135486.9,158545.8,159096.5,260182.2,260348.6,265465.2,275129.3,15.32
rand_0450.stp,30585.38,30609.7,41466.63,69568.74,69889.65,73509.67,89509.92,89533.0,137890.5,139437.2,140382.5,140632.4,15.96
rand_0451.stp,57758.08,57783.92,77396.27,135954.8,136037.7,137505.0,168876.1,168899.6,268562.2,271410.6,271460.1,276013.9,14.35
rand_0452.stp,20899.36,20920.9,28847.92,41078.8,41102.61,49203.48,60742.91,60767.8,79545.92,85001.59,85140.92,85427.01,19.19
rand_0453.stp,28182.07,28206.06,38589.58,56329.96,56352.01,66127.22,81618.2,81625.65,111064.8,117363.5,117678.1,117743.8,16.32
rand_0454.stp,28536.98,28565.84,39384.09,57070.44,57166.48,67096.7,82290.39,82309.65,111674.2,116669.9,116951.9,117146.9,11.74
rand_0455.stp,16610.38,16616.22,23353.16,33492.31,33516.26,39530.14,49273.91,49285.41,64604.2,68000.56,68019.53,69217.44,23.59
rand_0456.stp,32347.05,32370.55,44693.47,70767.46,70836.37,77096.63,94460.18,94484.11,139895.6,139941.6,140199.3,140278.7,19.58
rand_0457.stp,31533.39,31534.6,42861.95,69537.52,69572.03,74834.68,92167.59,92186.05,139187.4,139881.3,141846.0,141904.2,16.64
rand_0458.stp,71129.24,71267.75,88433.24,187285.4,221618.8,221746.9,250441.2,251020.7,404400.8,404485.5,453294.3,489045.6,10.46
rand_0459.stp,28011.59,28031.12,39045.31,57019.44,57112.09,67257.64,82577.18,82629.43,111017.8,115569.1,115652.7,118058.6,16.72
rand_0460.stp,46239.62,46259.2,62514.49,109682.8,109820.7,113268.1,140599.9,140648.1,221782.2,224657.4,224738.9,224982.0,26.48
rand_0461.stp,61135.51,61181.92,80264.36,154013.8,173968.7,174113.2,189696.2,189705.0,319372.6,319582.2,340444.8,350487.0,9.97
rand_0462.stp,59566.89,59608.57,77366.73,149363.8,173015.6,173496.8,181967.9,181986.8,307045.8,307546.3,331254.6,344728.4,15.46
rand_0463.stp,58349.03,58403.51,77310.18,134879.8,135004.4,137471.3,169020.9,169386.4,269187.4,269289.3,270150.9,275620.3,9.97
rand_0464.stp,21877.8,21901.87,30143.69,40376.71,40472.11,50383.99,62468.19,62579.32,77748.22,84149.09,85337.99,85699.63,18.44
rand_0465.stp,28228.77,28255.79,38679.38,56181.68,56193.42,65841.34,81306.3,81344.52,110310.3,116285.1,116910.5,116972.0,15.50
rand_0466.stp,18418.31,18448.31,25804.18,33375.3,33496.95,42644.25,52890.41,52904.54,64150.7,69428.69,70207.38,70449.08,14.99
rand_0467.stp,63395.42,63412.39,83283.78,156907.4,175133.7,175262.0,192307.5,192367.0,319198.1,319241.6,338664.5,351159.8,11.33
rand_0468.stp,27037.02,27042.13,36951.76,56496.29,56575.59,64240.8,79227.59,79251.63,112096.8,116518.1,116610.2,116823.8,11.62
rand_0469.stp,37343.41,37372.88,50461.95,89977.09,90566.61,90609.11,110673.6,110743.3,177636.5,179122.1,179193.4,181647.6,17.30
rand_0470.stp,31475.25,31495.69,43034.53,70840.94,70892.61,75164.49,92060.63,92081.17,139759.5,141336.3,141496.5,141726.3,15.55
rand_0471.stp,21227.44,21245.65,29525.87,40923.66,40978.39,50293.39,62069.45,62086.04,78371.9,84615.87,84704.57,85037.41,17.27
rand_0472.stp,63590.5,63625.09,82114.63,154486.2,172120.1,172436.2,188476.8,188542.8,308754.7,308819.2,334296.0,353709.7,9.15
rand_0473.stp,16494.06,16932.05,22767.02,33199.32,34779.14,37932.45,48246.51,48431.76,62580.8,66254.75,69547.65,69914.61,21.91
rand_0474.stp,44172.97,44198.36,59276.71,109308.0,109612.3,109712.4,135366.8,135415.1,222111.0,222350.9,223077.1,223148.1,21.48
rand_0475.stp,16142.39,16150.3,22530.61,33522.88,33537.93,38577.56,47919.77,47922.26,65129.6,68107.93,68145.36,68798.43,36.58
rand_0476.stp,22151.17,22183.74,30757.17,40784.54,40816.1,51713.68,64000.53,64019.99,78555.48,84783.58,85728.05,85871.48,17.63
rand_0477.stp,23563.26,23571.93,32734.73,40733.57,40762.97,53907.56,66327.68,66644.09,77865.33,84480.0,87015.33,87141.03,15.19
rand_0478.stp,74204.51,74226.97,97615.47,172765.2,176654.6,176799.2,209459.1,209585.9,328468.9,328656.1,338672.9,360638.8,8.60
rand_0479.stp,27383.15,27397.54,37835.12,56444.06,56468.85,65329.0,80578.89,80602.19,110607.5,115289.7,115314.5,116748.5,21.67
rand_0480.stp,56133.49,56237.56,74161.97,133886.4,135644.4,135792.5,164149.0,164239.9,264907.1,264932.0,268249.0,278102.5,12.21
rand_0481.stp,83028.43,83140.34,107696.5,198294.3,209193.8,209314.0,243007.7,243244.4,393588.5,393851.8,414980.6,430908.6,13.04
rand_0482.stp,24278.57,24475.02,33719.22,48125.72,48181.09,57543.18,70574.22,70752.15,92910.42,97837.98,98177.11,99084.19,16.88
rand_0483.stp,25219.51,25222.38,35237.73,47453.51,47499.61,59285.94,72957.07,72964.43,90733.97,97465.46,97528.54,98468.1,27.51
rand_0484.stp,51992.75,52052.24,69858.03,111680.5,111862.5,121326.7,148583.5,148821.7,224799.3,225299.4,232372.5,232872.5,11.11
rand_0485.stp,22910.42,22927.57,32124.79,41062.49,41125.37,53538.29,65805.74,65820.65,78089.42,84388.56,85444.39,85469.03,19.46
rand_0486.stp,70457.22,70515.44,89406.07,175810.1,202869.6,202951.0,219318.9,219415.4,371736.0,371774.4,412604.3,426108.6,13.83
rand_0487.stp,31429.86,31443.46,43125.12,70698.88,70855.93,75446.05,92490.26,92529.9,140061.2,140913.9,141062.4,141204.4,17.45
rand_0488.stp,74894.62,75028.09,96072.31,186008.3,208037.6,208389.3,231054.9,231151.9,388220.2,388291.2,422139.5,437923.7,11.65
rand_0489.stp,29727.38,29743.91,39715.14,69380.17,69446.94,71032.36,87164.82,87212.76,138235.5,140357.8,141330.0,141383.5,15.15
rand_0490.stp,26213.16,26236.41,36079.91,56665.77,56712.22,63477.72,78186.57,78220.99,111441.8,115014.7,115250.0,116494.3,14.25
rand_0491.stp,47510.0,47869.57,63084.06,108266.3,108792.9,112159.0,140013.1,140650.2,221139.6,223497.2,224653.7,226318.5,11.69
rand_0492.stp,58002.35,58026.44,76422.39,135265.1,135369.4,136333.7,167285.7,167551.2,266197.1,266264.7,269635.1,277874.7,10.05
rand_0493.stp,37346.69,37367.68,50634.62,90137.26,91032.43,91066.08,110556.1,110615.4,176792.7,179280.8,179299.2,180546.2,20.77
rand_0494.stp,23055.88,23061.97,31832.02,40595.81,40989.88,52707.76,65171.55,65720.47,77920.41,84686.46,86789.57,87060.15,16.89
rand_0495.stp,30846.56,30863.26,41633.78,69380.84,69486.17,73104.16,89887.86,89976.71,138438.5,139244.5,141538.6,141601.2,13.76
rand_0496.stp,37103.14,37136.0,49524.65,88731.6,91089.9,91206.84,108166.8,108187.0,174549.2,174601.2,175120.8,182039.0,9.63
rand_0497.stp,58311.95,58449.3,77572.62,135625.7,135869.7,138201.1,170135.9,170363.8,272154.7,272211.8,272445.4,278978.0,9.01
rand_0498.stp,30390.05,30401.61,41118.53,70035.56,70124.77,72707.0,89072.45,89116.0,138255.4,140396.9,140958.6,141096.3,13.59
rand_0499.stp,29193.42,29208.83,40902.64,57086.68,57142.82,69631.6,85435.69,85515.38,111052.3,116009.0,116245.0,119247.4,17.27
rand_0500.stp,49003.88,49092.3,65280.2,110524.4,110657.7,115704.8,142373.4,142423.9,222794.9,224289.2,228433.6,228464.3,10.86
rand_0501.stp,58294.79,58337.25,76665.24,135048.7,135104.5,136171.9,166433.6,166466.3,263770.9,263831.7,266928.2,275343.7,14.06
rand_0502.stp,22562.06,22566.85,31604.77,40621.95,40640.98,52671.56,64933.57,64968.81,76832.56,83582.33,84438.25,84531.87,22.78
rand_0503.stp,50255.06,50277.68,67840.21,111659.0,111774.9,119273.3,146663.8,146715.0,224752.9,224989.4,229566.7,230231.6,12.36
rand_0504.stp,24813.49,24905.34,34686.41,47532.31,47692.9,58826.54,71928.6,72119.74,91042.05,96942.81,97091.1,98815.04,15.55
rand_0505.stp,46702.59,46761.94,61587.25,109865.9,109966.8,111220.6,136894.6,137159.0,221690.5,222200.2,222483.2,224704.8,10.11
rand_0506.stp,53102.3,53124.34,70679.87,130169.1,134063.0,134114.9,161456.1,161497.1,266915.3,267155.8,270201.1,275482.9,15.70
rand_0507.stp,58097.77,58128.07,77721.28,136184.5,136442.8,137698.4,169091.0,169527.7,268054.6,270992.4,271281.1,276557.8,9.42
rand_0508.stp,24185.78,24193.68,33070.8,47059.9,47114.28,56426.42,69895.86,70056.56,92035.94,99238.48,99445.2,99651.01,11.96
rand_0509.stp,60326.16,60350.27,78782.24,151632.4,172818.1,173080.6,186269.5,186355.2,313153.3,313909.4,336981.2,347762.0,11.35
rand_0510.stp,78950.42,78972.15,102144.0,193005.5,209347.0,209664.5,236293.4,237936.8,390591.1,393207.1,414976.0,425630.2,8.12
rand_0511.stp,85932.39,85963.96,112917.4,205375.5,210458.3,210503.3,253783.4,253841.2,409518.0,409638.9,424001.0,434846.6,10.90
rand_0512.stp,22176.47,22182.19,31125.2,40696.07,40709.26,52217.88,64403.18,64418.1,76935.62,83741.43,84044.13,84104.4,25.88
rand_0513.stp,21836.32,21845.3,30512.62,41006.46,41100.26,51562.28,63512.2,63529.59,78223.7,84698.59,84743.69,84932.25,17.90
rand_0514.stp,24488.5,24503.82,34410.27,47313.37,47350.59,58140.21,72102.67,72117.97,90342.86,96383.73,96471.32,98193.43,12.87
rand_0515.stp,50820.85,50879.19,68998.27,110989.9,111092.3,120363.4,148397.4,148458.1,222297.4,224922.6,228383.8,228470.8,14.42
rand_0516.stp,76316.94,76907.43,98175.64,187851.5,207004.4,209526.0,232957.5,233055.4,389546.0,389575.6,419724.7,436919.5,8.13
rand_0517.stp,70299.78,70335.0,94567.74,169942.9,177187.2,177473.2,208161.3,208896.7,335954.7,336434.7,341600.2,352402.4,12.84
rand_0518.stp,37796.89,37810.94,51755.69,91977.35,92198.86,92528.75,112654.0,112735.5,178387.8,180690.2,180731.5,183341.7,10.73
rand_0519.stp,69332.7,69439.62,92404.86,167330.3,177139.9,177256.7,204419.2,204550.9,330657.2,330717.0,340310.9,353865.1,10.88
rand_0520.stp,18174.19,18180.99,25368.82,33351.55,33407.75,42161.09,52368.84,52399.02,64535.52,69717.43,70571.34,70667.67,13.19
rand_0521.stp,22804.02,22943.91,31690.29,40541.58,40716.46,52421.08,64802.95,65001.13,77330.26,84108.23,85453.92,85695.21,29.53
rand_0522.stp,50096.86,50437.18,67242.91,109715.3,109861.1,117269.1,144004.9,144696.9,222288.2,223166.1,230027.4,230533.7,18.44
rand_0523.stp,18634.6,18641.62,26014.49,33509.09,33544.73,42879.09,53123.87,53152.24,64512.15,69793.82,70779.89,70932.49,16.30
rand_0524.stp,36764.41,36775.63,50370.18,89699.63,91821.68,91980.0,109910.8,110098.0,175698.4,177802.1,177864.3,179838.5,18.01
rand_0525.stp,58368.96,58423.53,77023.42,136348.7,136440.7,136779.8,167039.4,167124.7,265476.0,266321.9,267617.2,278486.3,9.97
rand_0526.stp,70815.41,70872.79,92462.93,166001.3,173135.6,173574.2,200650.3,201532.0,316660.6,319443.0,333792.3,352662.5,8.51
rand_0527.stp,31010.45,31030.07,41506.31,69771.54,69817.9,72833.08,89138.52,89178.85,137699.8,139826.7,142238.6,142302.3,10.01
rand_0528.stp,51973.23,52007.69,68655.16,128157.2,134785.0,134947.3,158371.9,158442.3,263555.0,263584.5,269899.4,276397.1,10.35
rand_0529.stp,28717.11,28740.58,39272.5,56660.61,56711.49,66828.8,82259.86,82291.11,111564.2,117230.0,118355.1,118550.0,10.43
rand_0530.stp,49180.1,49215.76,64157.74,121757.3,132363.4,132422.9,150291.1,150306.6,252419.1,252445.9,263783.4,272099.7,16.50
rand_0531.stp,28335.08,28353.24,39521.85,57351.06,57428.91,67610.0,82378.54,83650.06,111616.0,115999.1,116149.6,117396.3,10.88
rand_0532.stp,54232.75,54257.67,72438.83,132315.4,135805.7,135853.7,162636.9,162695.2,267467.0,267500.0,268143.7,274384.0,14.04
rand_0533.stp,28290.53,28315.08,37843.33,68951.1,69173.33,69222.87,84922.72,85115.63,137363.2,139622.6,139944.5,140005.1,12.47
rand_0534.stp,29927.42,29944.06,40492.5,69624.06,69667.28,71916.52,88287.75,88335.94,137871.4,139562.6,140015.0,140115.4,13.91
rand_0535.stp,31221.45,31243.81,42040.88,69389.96,69414.48,73468.33,90284.23,90336.84,138447.8,139374.5,142236.6,142281.0,10.71
rand_0536.stp,55411.07,55434.73,73797.4,133263.7,134934.5,135131.6,164117.3,164266.0,266778.8,266911.3,268281.2,275650.2,12.98
rand_0537.stp,34070.12,34099.7,46721.02,70610.03,70793.88,79444.24,97389.95,97456.02,140580.5,141578.0,144366.8,144553.8,8.96
rand_0538.stp,63657.8,63706.22,82698.11,155780.9,173668.3,174178.4,189688.9,189795.6,312591.5,312690.0,334442.9,351454.4,8.73
rand_0539.stp,26391.96,27426.02,37007.58,46793.89,48951.74,59564.55,74582.52,75616.14,91018.33,95244.77,97801.86,98441.75,6.13
rand_0540.stp,67327.2,67435.55,88335.48,161156.4,174480.9,174828.3,195512.8,195750.8,316026.1,316378.2,332362.7,350823.2,9.24
rand_0541.stp,26402.59,26423.84,36542.26,47203.94,47223.51,60445.36,74576.71,74592.96,90651.64,98473.66,99778.23,100026.1,13.17
rand_0542.stp,17324.39,17335.47,24014.37,33589.06,33644.4,40344.65,50002.74,50136.2,65368.84,69731.38,70097.42,70171.92,17.79
rand_0543.stp,44543.81,44573.99,59285.95,109419.2,109507.8,109617.1,135934.8,135962.6,223219.6,223857.3,226549.1,226626.1,11.85
rand_0544.stp,61399.79,61472.21,80282.1,154237.8,173200.4,173591.0,189900.4,190118.3,317564.6,317895.0,341157.6,352349.0,7.95
rand_0545.stp,37762.0,37783.87,52006.34,92085.38,92792.81,92841.16,112778.0,112806.3,178118.5,179763.9,179926.8,183807.7,11.52
rand_0546.stp,51938.93,51957.37,70103.07,111210.5,111318.8,121832.8,150152.1,150203.6,224074.9,226693.0,232284.7,232528.8,10.53
rand_0547.stp,24471.94,24483.99,33795.65,47358.41,47446.45,57481.38,70934.05,70955.29,91927.56,98574.98,98585.67,99371.42,12.48
rand_0548.stp,83420.59,83496.41,108306.3,200312.9,210462.3,210803.5,247324.2,247338.6,400703.8,405700.2,423779.5,438568.0,7.40
rand_0549.stp,60356.96,60466.1,81092.66,137127.9,137609.3,142515.7,174946.2,175092.3,273062.3,278337.7,278370.2,279791.6,9.74
rand_0550.stp,27769.14,27782.19,38426.74,56944.1,56976.44,66295.25,81473.34,81499.03,111382.9,115850.8,116058.5,117316.1,10.22
rand_0551.stp,38360.35,38377.78,52327.92,92033.97,92166.59,92733.07,113489.2,113721.6,178835.0,182072.2,182210.1,183137.4,11.67
rand_0552.stp,21262.56,21270.5,29622.51,40959.44,40980.63,50111.16,61831.6,61901.76,78265.67,84067.73,84167.4,84665.56,18.09
rand_0553.stp,37420.93,37449.43,49772.76,88736.72,90879.37,90908.48,108051.7,108381.5,172519.2,173887.5,174945.2,182186.4,8.92
rand_0554.stp,30543.01,30560.97,41194.62,70076.49,70217.39,72765.13,89100.68,89804.24,138263.8,140434.2,141475.8,142045.7,10.42
rand_0555.stp,20511.68,20530.56,28313.54,40792.77,40806.87,48695.6,60213.55,60240.96,78665.72,84451.08,84556.57,85132.44,14.05
rand_0556.stp,87391.01,87459.84,114912.6,208544.6,212329.6,212658.8,256956.6,256999.3,413508.8,413567.6,426346.2,439062.2,8.40
rand_0557.stp,58974.89,59055.65,78102.34,135896.4,136012.4,138277.5,169051.8,169268.1,268101.5,268164.3,268380.9,276564.7,8.11
rand_0558.stp,22964.33,22984.75,31554.71,47504.62,47567.41,54957.91,67815.6,67842.39,92893.97,97791.4,98112.51,98799.18,10.94
rand_0559.stp,26662.66,26676.82,36894.6,56514.33,56549.89,63966.19,79184.08,79241.9,110746.0,114282.5,114312.1,115999.1,9.54
rand_0560.stp,26294.25,26306.68,36384.99,56683.68,56696.56,63314.93,78184.2,78204.51,110916.3,113790.3,113851.1,115415.5,12.78
rand_0561.stp,33946.69,33987.3,45623.0,84414.69,91074.69,91203.11,103175.0,103189.4,172201.1,172855.4,174121.5,177266.8,10.50
rand_0562.stp,31229.15,31240.4,42405.76,70343.22,70406.14,74356.29,91091.46,91110.87,139154.5,140644.7,141824.2,141901.7,9.47
rand_0563.stp,61962.36,61984.28,84284.11,139025.3,139160.5,146395.2,179064.2,179165.4,272516.3,279747.1,279981.1,280111.0,8.17
rand_0564.stp,29222.77,29231.77,40368.05,56359.15,56431.39,68576.81,84505.43,84567.28,110179.4,117679.6,117932.6,118643.8,12.91
rand_0565.stp,48434.21,48456.75,63044.35,120991.3,133281.7,133331.8,149067.0,149123.1,252272.0,252312.2,264630.2,272489.0,10.53
rand_0566.stp,37115.2,37170.18,49943.77,89499.05,91233.1,91455.76,109385.5,109424.9,176440.9,177428.0,177469.7,181776.2,11.40
rand_0567.stp,54898.02,54951.24,72190.0,130827.9,133486.0,133561.4,160981.2,161022.3,260092.9,260145.0,266078.9,273684.8,10.43
